ticker,date,analysis_date,model,market_premium,risk_free_rate,beta,alpha,r_squared,expected_return_capm,market_beta,smb_beta,hml_beta,ff_alpha,ff_r_squared,expected_return_ff,smb_premium,hml_premium,sharpe_ratio
MDLZ,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,0.6585997857544257,-0.0374431128561747,0.40620792436880904,0.10214852114203357,0.7998378119934729,-0.4235552670743151,0.4695132880053217,-0.028032857660295833,0.5043804031693817,0.10666602552912895,-0.05481777160322243,-0.0752190574359959,0.1814962844343545
MELI,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.4526024342046215,0.15868144918915852,0.3293118598664423,0.19555642099695297,1.0834775680131998,0.8475490955302976,-1.4003807797022083,0.10434344233096182,0.4514695305041396,0.21100647729751404,-0.05481777160322243,-0.0752190574359959,0.609915102045996
META,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.3074043363869512,0.132394703907246,0.38620265301957735,0.17847505558016183,1.1052137887540026,0.05312033051661216,-1.0417406960954962,0.05548996268694358,0.49680825720261157,0.23013581095353774,-0.05481777160322243,-0.0752190574359959,0.6372863867570445
MNST,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,0.8092535800664656,0.01647388358919421,0.415043977448571,0.11987170450839907,0.8319010653881436,-0.11142131710965662,0.04622143380803044,0.012994551016541424,0.41773472859134997,0.12516713104972513,-0.05481777160322243,-0.0752190574359959,0.41647521461114456
MRVL,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.631278279713715,0.21856683879534558,0.40101219139477773,0.21657616887359163,1.2896223449229538,0.7795004367501035,-1.2994947163780406,0.16770178401744118,0.5024005106347382,0.23139944091984516,-0.05481777160322243,-0.0752190574359959,0.746453661007353
MSFT,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.1740888418801894,0.08791010112910111,0.6749369038798153,0.16279158099188057,1.0900274033531574,-0.2635804083101865,-0.6239582939134936,0.02318190402255854,0.8076443230555301,0.2142848875190639,-0.05481777160322243,-0.0752190574359959,0.7409139193678645
MSTR,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.7223700782630633,0.8087308967423864,0.1579283628072915,0.2272923719153699,1.132513841774151,2.1665231949478185,-1.6951957689303425,0.8150219768788581,0.2614431162760191,0.16664767742693498,-0.05481777160322243,-0.0752190574359959,1.09313494041701
MTCH,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.197229340094039,-0.23265762102850596,0.2674996408066087,0.16551387082803065,0.9620572564085225,0.7990395279427991,-0.7191165596264559,-0.23757258793891084,0.3227958597398596,0.148137507321093,-0.05481777160322243,-0.0752190574359959,-0.18580504836849285
NFLX,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.023305514148758,0.16394440593963266,0.23015896812975878,0.14505315908104674,0.776200194916514,0.19420339201365178,-1.1867808993070323,0.08477973169697703,0.36018050461023476,0.19460598826223768,-0.05481777160322243,-0.0752190574359959,0.6244465599688503
NVDA,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.7568817436984867,0.5424956634442956,0.48444536797685755,0.23135238631848398,1.4105309064125924,0.24529591340136886,-1.6814062424987228,0.42845082321770156,0.672674327440589,0.30363426815886685,-0.05481777160322243,-0.0752190574359959,1.3903760205781595
NXPI,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.4774569325311253,0.008539338620188979,0.522428921782476,0.19848034888958385,1.2663429145300682,0.8617893985047551,-0.549017374638278,0.02069476070425299,0.5882901985301046,0.16769971106856565,-0.05481777160322243,-0.0752190574359959,0.41789941829905053
ODFL,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.0266612504300685,0.12622594008259455,0.38039608809003,0.14544793393364452,0.9676415422671846,0.3029907530491892,-0.11201911104020387,0.1367407384337446,0.39172193595445726,0.13032144334651596,-0.05481777160322243,-0.0752190574359959,0.6951241377606384
ORLY,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,0.7531687063188104,0.1244068686765742,0.3387053604314968,0.11327377907247983,0.8476546923468032,-0.22741053818572643,0.35147078026192535,0.13711647022887805,0.36861391607237937,0.11041811856971318,-0.05481777160322243,-0.0752190574359959,0.7710595689272032
PANW,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.032592053458597,0.2540368238845681,0.2753483169105879,0.14614564427054247,0.8327492619119159,0.3507453213657118,-0.8303913020263309,0.21222187787704297,0.3444852364382146,0.16586995290983805,-0.05481777160322243,-0.0752190574359959,0.8939317123231971
PAYX,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.0574086101294382,0.023291344960845065,0.5864541592299417,0.1490651086385499,1.1448877725031217,-0.1309386744731894,0.37859198323803456,0.04418636539851963,0.615916072896299,0.138056748881345,-0.05481777160322243,-0.0752190574359959,0.5010522467021745
PCAR,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,0.8298040924036618,0.08725529299805905,0.4102769479611359,0.1222893037470249,0.8972851305076914,0.12895188623774864,0.44567699496637153,0.12974084518445794,0.48230361230740426,0.08963563592794897,-0.05481777160322243,-0.0752190574359959,0.6685104214728629
